tweet_id,date,location,bounding_box,lang,text,emoji,hastag
1327687812628570129,Sat Nov 14 19:00:16 +0000 2020,France,empty,fr,macron-castex annoncent «temps long» face confinement mois années déjà élections reportées parlementaires muselés opposants débunkés médias-police pensée instaure dictature,⚠,covid19
1327923486002700288,Sun Nov 15 10:36:45 +0000 2020,France,empty,fr,rt pose,,covid19 pfizervaccine holdup
1327923490142515203,Sun Nov 15 10:36:46 +0000 2020,Sudiste en Heulaland 🇨🇵,empty,fr,thread parcours d'1 3 employeurs appelés 21/10/20 10h travaille m'app…,▪,cascontact covid19
1327923494617837568,Sun Nov 15 10:36:47 +0000 2020,the last kings masters 2 words,empty,fr,rt pose,,covid19 pfizervaccine holdup
1327923500657610754,Sun Nov 15 10:36:48 +0000 2020,,empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327923503476183041,Sun Nov 15 10:36:49 +0000 2020,,empty,fr,rt chose tourne vraiment rond voir mal finir,☹,
1327923504591872003,Sun Nov 15 10:36:49 +0000 2020,,empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327923506730950656,Sun Nov 15 10:36:50 +0000 2020,,empty,fr,rt «une dictature c'est régime clan décide lois» emmanuel macron,,
1327923523998760960,Sun Nov 15 10:36:54 +0000 2020,,empty,fr,rt france pays mensonges d'etat source conseiller pouvoir,,
1327923527706701824,Sun Nov 15 10:36:55 +0000 2020,the last kings masters 2 words,empty,fr,rt est-il arrivé séquence issue nuit temps pourtant,,
1327923534300147712,Sun Nov 15 10:36:56 +0000 2020,"Orléans, France",empty,fr,rt peuvent-ils prier vomir pays laïque,🤮,
1327906378325880832,Sun Nov 15 09:28:46 +0000 2020,"Lyon, France",empty,fr,effets covid19 recherche chercheuses jeunes enfants temps dédié recherches diminuer,,
1327923557507149824,Sun Nov 15 10:37:02 +0000 2020,Ici,empty,fr,rt chantait johnny « il suffira d’une étincelle... »,,
1327923565929377792,Sun Nov 15 10:37:04 +0000 2020,,empty,fr,rt pose,,covid19 pfizervaccine holdup
1327923566600400896,Sun Nov 15 10:37:04 +0000 2020,,empty,fr,prefecture police invite participants faire dépister meilleurs délais s'isolerun…,😂,
1326967298608025601,Thu Nov 12 19:17:12 +0000 2020,France,empty,fr,postulerait présidence d’une liste commune eelv insoumis parrainage d’alice coffin clémentine autain quelqu’un rehausse débat,,
1327923571050614784,Sun Nov 15 10:37:05 +0000 2020,"La Rochelle, France",empty,fr,rt imaginez scène musulmans mosquée sûr passe pareil,,
1327923572329869313,Sun Nov 15 10:37:05 +0000 2020,"Strasbourg, France",empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327923572862373888,Sun Nov 15 10:37:06 +0000 2020,,empty,fr,rt est-il arrivé séquence issue nuit temps pourtant,,
1327923578185060353,Sun Nov 15 10:37:07 +0000 2020,,empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327923584363278336,Sun Nov 15 10:37:08 +0000 2020,,empty,fr,rt est-il arrivé séquence issue nuit temps pourtant,,
1327923596199596034,Sun Nov 15 10:37:11 +0000 2020,,empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327923597399220226,Sun Nov 15 10:37:11 +0000 2020,"Béziers, France",empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327923602319167489,Sun Nov 15 10:37:13 +0000 2020,,empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327923607209701379,Sun Nov 15 10:37:14 +0000 2020,,empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327923616823070720,Sun Nov 15 10:37:16 +0000 2020,"Dordogne, Périgord vert",empty,fr,rt est-il arrivé séquence issue nuit temps pourtant,,
1327923619989762050,Sun Nov 15 10:37:17 +0000 2020,,empty,fr,rt croyez passer sérieusement,,
1327923633688350720,Sun Nov 15 10:37:20 +0000 2020,"Gagny, France",empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327896289825202177,Sun Nov 15 08:48:41 +0000 2020,"Paris, France",empty,fr,« faire bilan » victime symptômes raisons appel d’adapter équipement protection face contexte sanitaire secours d’urgence rimer l’expérience amp l’expertise sapeurs,🇫🇷,secours covid19 pompiers
1327923641846206464,Sun Nov 15 10:37:22 +0000 2020,,empty,fr,rt temps prendre position nom laïcité,🙃,
1327923643633033221,Sun Nov 15 10:37:22 +0000 2020,,empty,fr,rt chose tourne vraiment rond voir mal finir,☹,
1327685760212996099,Sat Nov 14 18:52:07 +0000 2020,"Paris, France",empty,fr,sais lis témoignages commerçants d’auto entrepreneurs déchirants envisagent suicide brise cœur,,covid19
1327923661672738817,Sun Nov 15 10:37:27 +0000 2020,,empty,fr,rt mdrrrr voulez déconfinés noël,,
1327901748586041346,Sun Nov 15 09:10:22 +0000 2020,"Paris, France",empty,fr,"jackpot pdg pfizer 5,6 millions dollars jour l’annonce « l’efficacité vaccin »",🔴👁🗨🔴,vaccin pfizer covid19 confinementsaison2
1327923670677909504,Sun Nov 15 10:37:29 +0000 2020,"Barcelone, Espagne",empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327923674352136192,Sun Nov 15 10:37:30 +0000 2020,,empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327923682338017287,Sun Nov 15 10:37:32 +0000 2020,du Sud à l'Est. ,empty,fr,saloperie l'incivilité l'égoïsme véritable hold-up,🖕👊🏽⬇,
1327892583696257027,Sun Nov 15 08:33:57 +0000 2020,France,empty,fr,n’ai souvenir guignols accusés médias complotisme meute aboyé l’epoque qu’aujourdhui,😁🤔,covid__19
1327923685886472193,Sun Nov 15 10:37:33 +0000 2020,"Mantes-la-Jolie, France",empty,fr,rt mdrrrr voulez déconfinés noël,,
1327923695982141441,Sun Nov 15 10:37:35 +0000 2020,"Noisiel, France",empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327923699866083328,Sun Nov 15 10:37:36 +0000 2020,Belgique,empty,fr,rt putain lr allez crever enfer,,
1327923702168686593,Sun Nov 15 10:37:36 +0000 2020,"pan,, she/her,, they/them ",empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327923712465776640,Sun Nov 15 10:37:39 +0000 2020,France,empty,fr,qu'est qu'on serrés fond boîte propage pro…,,
1327923731986001926,Sun Nov 15 10:37:43 +0000 2020,,empty,fr,rt système biden importé france,,
1327923733760249856,Sun Nov 15 10:37:44 +0000 2020,Siwa,empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327923741490339842,Sun Nov 15 10:37:46 +0000 2020,,empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327915597989109761,Sun Nov 15 10:05:24 +0000 2020,,empty,fr,midi président laissera t-il citoyens s'exprimer vote honte catimini samedi soir réforme pleine crise,,soignants retraites covid19 nosviesdabord
1327923752601063425,Sun Nov 15 10:37:48 +0000 2020,"Rennes, France",empty,fr,rt l’exemple parfait « mettre feu poudres »,,
1327923756174610435,Sun Nov 15 10:37:49 +0000 2020,West coast 😛,empty,fr,déterré,👍,
1327923757353234435,Sun Nov 15 10:37:50 +0000 2020,,empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327923761484591107,Sun Nov 15 10:37:51 +0000 2020,,empty,fr,rt pose,,covid19 pfizervaccine holdup
1327923763401383936,Sun Nov 15 10:37:51 +0000 2020,marseille ,empty,fr,chiens,,
1327923764957417473,Sun Nov 15 10:37:51 +0000 2020,Royaume de Takicarkie,empty,fr,rt bienvenue absurdie,,covid19 diezeit
1327923770275864576,Sun Nov 15 10:37:53 +0000 2020,South of France,empty,fr,rt c'est dégueulasse ignoble bande salopards,,
1327923770976313344,Sun Nov 15 10:37:53 +0000 2020,,empty,fr,rt pose,,covid19 pfizervaccine holdup
1327923772813430784,Sun Nov 15 10:37:53 +0000 2020,Villejuif,empty,fr,pardon sénat voter coin points important l’â…,,
1327923783500443648,Sun Nov 15 10:37:56 +0000 2020,06200/kattegat,empty,fr,fraude,,
1327892826479321089,Sun Nov 15 08:34:55 +0000 2020,Paris-Lisboa,empty,fr,répartition votes lr union centriste 200 voix groupes gauche lrem 118 voix abstention agir constructive groupe independants-republique territoires n’ont pris part vote écologistes,,
1327923786960809986,Sun Nov 15 10:37:57 +0000 2020,"Hauts-de-Seine, Ile-de-France",empty,fr,rt mdrrrr voulez déconfinés noël,,
1327923788189753344,Sun Nov 15 10:37:57 +0000 2020,"Ile-de-France, France",empty,fr,rt savoir mesures protéger entreprises salariés,📲,
1327923790957981697,Sun Nov 15 10:37:58 +0000 2020,"Mantes-la-Jolie, France",empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327923791121551361,Sun Nov 15 10:37:58 +0000 2020,,empty,fr,rt nommer sénateurs osé voter profitant confinement,🦇,
1327923797362700289,Sun Nov 15 10:37:59 +0000 2020,,empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327923798163791873,Sun Nov 15 10:37:59 +0000 2020,"Hauts-de-Seine, Ile-de-France",empty,fr,rt honte prieres rue revenons laicite laissons rue radicalisés,,
1327923803217940481,Sun Nov 15 10:38:00 +0000 2020,"Nancy, France",empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327923810348232705,Sun Nov 15 10:38:02 +0000 2020,"Loiret, Centre",empty,fr,rt chantait johnny « il suffira d’une étincelle... »,,
1327923817457610752,Sun Nov 15 10:38:04 +0000 2020,"Hutte d'Allégorix, Gaule",empty,fr,rt c'est dégueulasse ignoble bande salopards,,
1327923822897614848,Sun Nov 15 10:38:05 +0000 2020,"Béthune, France",empty,fr,rt pose,,covid19 pfizervaccine holdup
1327923826550841344,Sun Nov 15 10:38:06 +0000 2020,"Amiens, France",empty,fr,rt croyez passer sérieusement,,
1327923836059340800,Sun Nov 15 10:38:08 +0000 2020,,empty,fr,rt chose tourne vraiment rond voir mal finir,☹,
1327660371079999489,Sat Nov 14 17:11:13 +0000 2020,Paris,empty,fr,arrêtons abolis bibelots d’inanité sonore pouvoirs n’avaient menti domaines n’y l’on répète devient chose monde mieux partagée n’a film,,covid19 hold_up complotisme
1327832239187636226,Sun Nov 15 04:34:10 +0000 2020,"Montpellier, France",empty,fr,prochaines élections connerie voter lr imaginant changer choses lrem bis,,
1327923840584921089,Sun Nov 15 10:38:09 +0000 2020,,empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327923851272052741,Sun Nov 15 10:38:12 +0000 2020,,empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327923855634075648,Sun Nov 15 10:38:13 +0000 2020,"Angers, France",empty,fr,100 d’accord diagnostic lire commentaires cqfd,,noelmamere covid19 hold_up
1327907007114915840,Sun Nov 15 09:31:16 +0000 2020,Paris,empty,fr,occupé contrôler attestations qu'on pays demander flics incapables voir arriver fête incapables d'arrêter participants,,
1327564845361881090,Sat Nov 14 10:51:38 +0000 2020,"Paris, France",empty,fr,1/3 donne accord interview agit grand garçon grande fille prend responsabilités documentaire genre cinématographique monde connaît lie intervenants,,hold_up covid19 covid19france
1327923869869633536,Sun Nov 15 10:38:16 +0000 2020,University of Cumbria Alumni,"{'type': 'Polygon', 'coordinates': [[[12.201399, -13.45879], [12.201399, 5.392035], [31.306218, 5.392035], [31.306218, -13.45879]]]}",fr,ventilation aération protège-t-elle maisons écoles bureaux magasins …,,coronavirus
1327615535564132352,Sat Nov 14 14:13:04 +0000 2020,,empty,fr,cours énorme restrictions sanitaires professions menacées citoyens colère milliers manifester rues ville,🔴🇨🇵,manifestation nice covid19 confinementsaison2
1327914902988656640,Sun Nov 15 10:02:38 +0000 2020,,empty,fr,confrère rappeler base médecine prendre charge patients rassurer soigner respecter parcours soins habituel examiner patients soigner tôt éviter complications,,covid19 covidー19 covid
1327923875066355715,Sun Nov 15 10:38:18 +0000 2020,,empty,fr,chiffres màj ven 13/11 nombre cas 6 416 267 taux d'inci…,,covid19 cotesdarmor coronavirus
1327696055991930880,Sat Nov 14 19:33:01 +0000 2020,,empty,fr,2/n pays s’effondre boîte cac 40 n’est récente vivons acquis s’effritent d’années années meilleure médecine monde c’était vrai l’évènement test incertain qu’est prouve clairement,,covid19
1327923885053014017,Sun Nov 15 10:38:20 +0000 2020,,empty,fr,rt médecins scolaires existe,,
1327923889830301697,Sun Nov 15 10:38:21 +0000 2020,,empty,fr,rt mythomane,,véran templetrouille covid19
1327923889872252930,Sun Nov 15 10:38:21 +0000 2020,"Ardèche, Rhône-Alpes",empty,fr,rt mdrrrr voulez déconfinés noël,,
1327923894502744067,Sun Nov 15 10:38:22 +0000 2020,"Nantes, France",empty,fr,bonne nouvelle marre payer vieux connu époque économiquement dorée confort de…,,
1327923899477200897,Sun Nov 15 10:38:23 +0000 2020,"Gard, Languedoc-Roussillon",empty,fr,rt système biden importé france,,
1327923899988897792,Sun Nov 15 10:38:24 +0000 2020,,empty,fr,regardez vidéo empêchez d'aller marcher l…,,
1327923909971357701,Sun Nov 15 10:38:26 +0000 2020,,empty,fr,"demander clients désinfecter mains d'enfiler gants usage coût,…",,
1327923911821053952,Sun Nov 15 10:38:26 +0000 2020,"Nantes, France",empty,fr,rt brèves bazar n°56 2ème vague n'était,,laposte covid19
1327923915889446912,Sun Nov 15 10:38:27 +0000 2020,Paris,empty,fr,entendu point bêtise criminelle participants soirée clandestine à…,,
1327923920075415552,Sun Nov 15 10:38:28 +0000 2020,Lyme Persistant ,empty,fr,« mort liée dysfonctionnement cardiaque dysfonction cardiaque également associée a…,,covid19
1327923920872370176,Sun Nov 15 10:38:29 +0000 2020,"Amiens, France",empty,fr,rt nommer sénateurs osé voter profitant confinement,🦇,
1327220963751104512,Fri Nov 13 12:05:10 +0000 2020,,empty,fr,veut interdire manifester n'a cessé tolérer manifestations soucier gestes barrières photo:4oct20 manif algériens paris,,républiquemaçonnique catholiques pourlamesse covid19 nousvoulonslamesse rendeznouslamesse
1327923923611213827,Sun Nov 15 10:38:29 +0000 2020,"Rennes, Bretagne, France",empty,fr,rt vidéo postée hier chiffres clé l'enquête pharmacovigilance,,covid19
1327923926576603139,Sun Nov 15 10:38:30 +0000 2020,Namek ,empty,fr,rt chose tourne vraiment rond voir mal finir,☹,
1327923930875760642,Sun Nov 15 10:38:31 +0000 2020,"Paris, France",empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327923947795603456,Sun Nov 15 10:38:35 +0000 2020,France,empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327923953231400960,Sun Nov 15 10:38:36 +0000 2020,Suplex City Bitch,empty,fr,rt mdrrr enfants divorcés,,
1327914909380861952,Sun Nov 15 10:02:40 +0000 2020,Marseille,empty,fr,travailleurs ligne mois péril vies sénatoriale traites allongement l'âge départ retraite 63 ans honteux scandaleux indécent,,reformedesretraites covid19
1327308249360707586,Fri Nov 13 17:52:01 +0000 2020,Paris & the seven seas,empty,fr,majorité rate l'occasion faire contribuer riches l'effort budgétaire transition écologique aveuglement idéologique amendements instaurer isf climatique rejetés,,covid19 plf2021 directan
1327923962014289920,Sun Nov 15 10:38:38 +0000 2020,,empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327923963859755008,Sun Nov 15 10:38:39 +0000 2020,France,empty,fr,rt bienvenue absurdie,,covid19 diezeit
1327923980301455360,Sun Nov 15 10:38:43 +0000 2020,France,empty,fr,c’est marrant salopard complotiste,,
1327923982507651072,Sun Nov 15 10:38:43 +0000 2020,"Paris, France",empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327923985917620224,Sun Nov 15 10:38:44 +0000 2020,"Bordeaux, Nouvelle-Aquitaine",empty,fr,rt est-il arrivé séquence issue nuit temps pourtant,,
1327923991248576515,Sun Nov 15 10:38:45 +0000 2020,,empty,fr,rt croyez passer sérieusement,,
1327923993148600320,Sun Nov 15 10:38:46 +0000 2020,Troyes - Barcelone - Porto,empty,fr,rt coucou c'est,👋,dissolutioncivitas
1327924000081719297,Sun Nov 15 10:38:47 +0000 2020,"Rennes, France",empty,fr,rt france pays mensonges d'etat source conseiller pouvoir,,
1327924001113591808,Sun Nov 15 10:38:48 +0000 2020,,empty,fr,sénatrice peuple,,
1327924010521391106,Sun Nov 15 10:38:50 +0000 2020,West coast 😛,empty,fr,déterré,,
1327924013386100736,Sun Nov 15 10:38:51 +0000 2020,,empty,fr,rt mesdames messieurs fameuse démocratie qu'on essaye d'exporter partout monde,,
1327623306627964933,Sat Nov 14 14:43:57 +0000 2020,,empty,fr,"france 14 novembre président prévoit 9000 ministre santé 7000 ministre 5600,...en semaines",🔺,macron véran castex covid19 covid19france
1327924018532524032,Sun Nov 15 10:38:52 +0000 2020,,empty,fr,faire trump second mandat bb,,
1327686128342867976,Sat Nov 14 18:53:34 +0000 2020,"Paris, France",empty,fr,nouvel article croyance différence délire croyance complotistes t-ils fou croyances délires,👉🏼👉🏼👉🏼,blog covid19
1327924032747036672,Sun Nov 15 10:38:55 +0000 2020,Planète Terre ,empty,fr,rt est-il arrivé séquence issue nuit temps pourtant,,
1327924035896881153,Sun Nov 15 10:38:56 +0000 2020,Afrique//#MBOKO-Street,empty,fr,2020 année fraude,,covid19 election2020
1327924044369375232,Sun Nov 15 10:38:58 +0000 2020,"Paris, France",empty,fr,priori besoin traduction salue week-end pluvieux par…,,
1327924052653187073,Sun Nov 15 10:39:00 +0000 2020,"Lille, France",empty,fr,rt n’ose imaginer réactions musulmans mosquée,,
1327750998962679809,Sat Nov 14 23:11:21 +0000 2020,,empty,fr,citation ministres l'ont publiquement c'est qu'il faut révéler membre gouvernement couvert d'anonymat parisien,⚡🇲🇫,covid19
